454,227,0.620489,
455,91,0.553873,
456,228,0.478481,
457,1,0.726664,
458,229,0.487503,
459,153,0.511833,
460,230,0.559794,
461,1,0.686759,
462,231,0.544571,
463,1,0.659088,
464,232,0.488596,
465,155,0.540019,
466,233,0.523162,
467,1,0.669615,
468,234,0.537633,
469,67,0.543326,
470,235,0.565876,
471,157,0.548565,
472,236,0.550977,
473,1,0.633867,
474,237,0.577898,
475,95,0.611854,
476,238,0.546471,
477,159,0.558370,
478,239,0.591097,
479,1,0.717475,
480,240,0.583745,
481,1,0.554752,
482,241,0.627968,
483,161,0.577513,
484,242,0.593777,
485,97,0.601110,
486,243,0.611476,
487,1,0.833255,
488,244,0.621874,
489,163,0.633664,
490,245,0.659687,
491,1,0.849569,
492,246,0.809079,
493,1,0.770852,
494,247,0.727203,
495,165,0.824810,
496,248,0.737574,
497,71,0.900282,
498,249,0.993987,
499,1,1.206691,
500,250,0.691870,
501,167,0.674609,
502,251,0.705351,
503,1,1.069183,
504,252,0.658805,
505,101,0.724773,
506,253,0.730155,
507,169,0.715968,
508,254,0.691788,
509,1,0.835492,
510,255,0.720434,
511,73,0.736480,
512,256,0.946117,
513,171,0.739530,
514,257,0.829110,
515,103,1.002653,
516,258,0.843091,
517,1,1.054320,
518,259,0.939959,
519,173,0.834964,
520,260,0.739099,
521,1,1.089430,
522,261,0.790534,
523,1,0.826559,
524,262,0.787200,
525,175,0.756287,
526,263,0.784814,
527,1,0.761469,
528,264,0.712750,
529,1,0.760182,
530,265,0.795035,
531,177,0.781500,
532,266,0.789858,
533,1,0.757935,
534,267,0.789550,
535,107,0.792863,
536,268,0.792702,
537,179,0.855215,
538,269,0.918002,
539,77,0.878009,
540,270,0.929139,
541,1,0.952322,
542,271,0.911530,
543,181,0.893152,
544,272,0.928055,
545,109,0.975497,
546,273,0.922702,
547,1,1.066570,
548,274,0.939616,
549,183,0.940006,
550,275,0.926013,
