1,1,0.000008,
2,1,0.000007,
3,1,0.000008,
4,2,0.000050,
5,1,0.000010,
6,3,0.000101,
7,1,0.000010,
8,4,0.000105,
9,3,0.000075,
10,5,0.000133,
11,1,0.000015,
12,6,0.000195,
13,1,0.000017,
14,7,0.000223,
15,5,0.000128,
16,8,0.000209,
17,1,0.000029,
18,9,0.000233,
19,1,0.000039,
20,10,0.000269,
21,7,0.000208,
22,11,0.000300,
23,1,0.000060,
24,12,0.000328,
25,5,0.000144,
26,13,0.000368,
27,9,0.000273,
28,14,0.000451,
29,1,0.000110,
30,15,0.000401,
31,1,0.000158,
32,16,0.000450,
33,11,0.000310,
34,17,0.000501,
35,7,0.000214,
36,18,0.000523,
37,1,0.000229,
38,19,0.000552,
39,13,0.000404,
40,20,0.000550,
41,1,0.000303,
42,21,0.000598,
43,1,0.000343,
44,22,0.000637,
45,15,0.000437,
46,23,0.000682,
47,1,0.000429,
48,24,0.000684,
49,7,0.000272,
50,25,0.000936,
1,1,0.000007,
2,1,0.000006,
3,1,0.000006,
4,2,0.000043,
5,1,0.000008,
6,3,0.000075,
7,1,0.000010,
8,4,0.000117,
9,3,0.000079,
10,5,0.000136,
11,1,0.000017,
12,6,0.000188,
13,1,0.000019,
14,7,0.000193,
15,5,0.000137,
16,8,0.000231,
17,1,0.000032,
18,9,0.000277,
19,1,0.000041,
20,10,0.000276,
21,7,0.000195,
22,11,0.000344,
23,1,0.000061,
24,12,0.000370,
25,5,0.000156,
26,13,0.000380,
27,9,0.000340,
28,14,0.000407,
29,1,0.000114,
30,15,0.000446,
31,1,0.000136,
32,16,0.000464,
33,11,0.000414,
34,17,0.000511,
35,7,0.000236,
36,18,0.000519,
37,1,0.000233,
38,19,0.000539,
39,13,0.000474,
40,20,0.000667,
41,1,0.000313,
42,21,0.000694,
43,1,0.000389,
44,22,0.000679,
45,15,0.000456,
46,23,0.000697,
47,1,0.000468,
48,24,0.000682,
49,7,0.000280,
50,25,0.000737,
51,17,0.000603,
52,26,0.000807,
53,1,0.000722,
54,27,0.000852,
55,11,0.000386,
56,28,0.000838,
57,19,0.000629,
58,29,0.000895,
59,1,0.000896,
60,30,0.000891,
61,1,0.000983,
62,31,0.001047,
63,21,0.000752,
64,32,0.001024,
65,13,0.000521,
66,33,0.001045,
67,1,0.001300,
68,34,0.001024,
69,23,0.000757,
70,35,0.001078,
71,1,0.001578,
72,36,0.001225,
73,1,0.001671,
74,37,0.001201,
75,25,0.000860,
76,38,0.001208,
77,11,0.000570,
78,39,0.001207,
79,1,0.002256,
80,40,0.001399,
81,27,0.000945,
82,41,0.001309,
83,1,0.002446,
84,42,0.001313,
85,17,0.000743,
86,43,0.001398,
87,29,0.001070,
88,44,0.001636,
89,1,0.003025,
90,45,0.001483,
91,13,0.000734,
92,46,0.001489,
93,31,0.001060,
94,47,0.001839,
95,19,0.000858,
96,48,0.001705,
97,1,0.003907,
98,49,0.001708,
99,33,0.001253,
100,50,0.001638,
101,1,0.004402,
102,51,0.001837,
103,1,0.004536,
104,52,0.001770,
105,35,0.001252,
106,53,0.001743,
107,1,0.005328,
108,54,0.001860,
109,1,0.005404,
110,55,0.001810,
111,37,0.001370,
112,56,0.002275,
113,1,0.005864,
114,57,0.001942,
115,23,0.001070,
116,58,0.001891,
117,39,0.001593,
118,59,0.002426,
119,17,0.001069,
120,60,0.001989,
121,1,0.007332,
122,61,0.002535,
123,41,0.001664,
124,62,0.002056,
125,25,0.001205,
126,63,0.002082,
127,1,0.008612,
128,64,0.002192,
129,43,0.001609,
130,65,0.002169,
131,1,0.009450,
132,66,0.002298,
133,19,0.001387,
134,67,0.002255,
135,45,0.001905,
136,68,0.002924,
137,1,0.010463,
138,69,0.002985,
139,1,0.010983,
140,70,0.002403,
141,47,0.002098,
142,71,0.002915,
143,1,0.011916,
144,72,0.002599,
145,29,0.001743,
146,73,0.002663,
147,49,0.001953,
148,74,0.003204,
149,1,0.013634,
150,75,0.003148,
151,1,0.014303,
152,76,0.002714,
153,51,0.002877,
154,77,0.002742,
155,31,0.001799,
156,78,0.003252,
157,1,0.016024,
158,79,0.002810,
159,53,0.002298,
160,80,0.003501,
161,23,0.001788,
162,81,0.003076,
163,1,0.018714,
164,82,0.003162,
165,55,0.002929,
166,83,0.003570,
167,1,0.019418,
168,84,0.003083,
169,1,0.020558,
170,85,0.003154,
171,57,0.002824,
172,86,0.003190,
173,1,0.021345,
174,87,0.003167,
175,35,0.002621,
176,88,0.004584,
177,59,0.002594,
178,89,0.003550,
179,1,0.024430,
180,90,0.003853,
181,1,0.025171,
182,91,0.003408,
183,61,0.002628,
184,92,0.004103,
185,37,0.002418,
186,93,0.003680,
187,1,0.027808,
188,94,0.003712,
189,63,0.003161,
190,95,0.004500,
191,1,0.029843,
192,96,0.003868,
193,1,0.030498,
194,97,0.003689,
195,65,0.002941,
196,98,0.004645,
197,1,0.033316,
198,99,0.004045,
199,1,0.033581,
200,100,0.003898,
201,67,0.002990,
202,101,0.004585,
203,29,0.002717,
204,102,0.003856,
205,41,0.006262,
206,103,0.004951,
207,69,0.003634,
208,104,0.004885,
209,1,0.040515,
210,105,0.004341,
211,1,0.040773,
212,106,0.004073,
213,71,0.003709,
214,107,0.005157,
215,43,0.002867,
216,108,0.004880,
217,31,0.003544,
218,109,0.004508,
219,73,0.003917,
220,110,0.005354,
221,1,0.048443,
222,111,0.004482,
223,1,0.049646,
224,112,0.004613,
225,75,0.003857,
226,113,0.005485,
227,1,0.052133,
228,114,0.004585,
229,1,0.052671,
230,115,0.004566,
231,77,0.003744,
232,116,0.005509,
233,1,0.056413,
234,117,0.004678,
235,47,0.003650,
236,118,0.005645,
237,79,0.003757,
238,119,0.004989,
239,1,0.061400,
240,120,0.004759,
241,1,0.062672,
242,121,0.004858,
243,81,0.004310,
244,122,0.005542,
245,49,0.004038,
246,123,0.005267,
247,1,0.066165,
248,124,0.005093,
249,83,0.004416,
250,125,0.005862,
251,1,0.070737,
252,126,0.005833,
253,1,0.071263,
254,127,0.005197,
255,85,0.004772,
256,128,0.006138,
257,1,0.074154,
258,129,0.005355,
259,37,0.004299,
260,130,0.006283,
261,87,0.004682,
262,131,0.006569,
263,1,0.079284,
264,132,0.005511,
265,53,0.004420,
266,133,0.006644,
267,89,0.005269,
268,134,0.005936,
269,1,0.084579,
270,135,0.006486,
271,1,0.086788,
272,136,0.006456,
273,91,0.005282,
274,137,0.010044,
275,55,0.004920,
276,138,0.005908,
277,1,0.096549,
278,139,0.012577,
279,93,0.005655,
280,140,0.006153,
281,1,0.099342,
282,141,0.006206,
283,1,0.103056,
284,142,0.007089,
285,95,0.006123,
286,143,0.007093,
287,41,0.005303,
288,144,0.006668,
289,1,0.107113,
290,145,0.006216,
291,97,0.006222,
292,146,0.008133,
293,1,0.110925,
294,147,0.006436,
295,59,0.005668,
296,148,0.007361,
297,99,0.006137,
298,149,0.007768,
299,1,0.122016,
300,150,0.006595,
301,43,0.005860,
302,151,0.007784,
303,101,0.006746,
304,152,0.008319,
305,61,0.005289,
306,153,0.012593,
307,1,0.133140,
308,154,0.007658,
309,103,0.006914,
310,155,0.008176,
311,1,0.138279,
312,156,0.008028,
313,1,0.137325,
314,157,0.007961,
315,105,0.007327,
316,158,0.008746,
317,1,0.144723,
318,159,0.008457,
319,1,0.148489,
320,160,0.008309,
321,107,0.006791,
322,161,0.009684,
323,1,0.152460,
324,162,0.008218,
325,65,0.006679,
326,163,0.008619,
327,109,0.007845,
328,164,0.009197,
329,47,0.008210,
330,165,0.010041,
331,1,0.164371,
332,166,0.008780,
333,111,0.007909,
334,167,0.009513,
335,67,0.006865,
336,168,0.009186,
337,1,0.169567,
338,169,0.009074,
339,113,0.008677,
340,170,0.009712,
341,1,0.180807,
342,171,0.009262,
343,49,0.008182,
344,172,0.009215,
345,115,0.007780,
346,173,0.009944,
347,1,0.188511,
348,174,0.009713,
349,1,0.191107,
350,175,0.009667,
351,117,0.008387,
352,176,0.009629,
353,1,0.207984,
354,177,0.009315,
355,71,0.009035,
356,178,0.010027,
357,119,0.008219,
358,179,0.011127,
359,1,0.209882,
360,180,0.009855,
361,1,0.231184,
362,181,0.009975,
363,121,0.008490,
364,182,0.010459,
365,73,0.008547,
366,183,0.010568,
367,1,0.223278,
368,184,0.010189,
369,123,0.009406,
370,185,0.011052,
371,53,0.007987,
372,186,0.011710,
373,1,0.238183,
374,187,0.010793,
375,125,0.008494,
376,188,0.010849,
377,1,0.243226,
378,189,0.009639,
379,1,0.247234,
380,190,0.010770,
381,127,0.010273,
382,191,0.010990,
383,1,0.253798,
384,192,0.010174,
385,77,0.012322,
386,193,0.011236,
387,129,0.010395,
388,194,0.010687,
389,1,0.266077,
390,195,0.010193,
391,1,0.274383,
392,196,0.010964,
393,131,0.009770,
394,197,0.012575,
395,79,0.010151,
396,198,0.012187,
397,1,0.288316,
398,199,0.010823,
399,133,0.009999,
400,200,0.011617,
401,1,0.293674,
402,201,0.012325,
403,1,0.301820,
404,202,0.012521,
405,135,0.010601,
406,203,0.012718,
407,1,0.315204,
408,204,0.011900,
409,1,0.320007,
410,205,0.012655,
411,137,0.010534,
412,206,0.012529,
413,59,0.012104,
414,207,0.013548,
415,83,0.009279,
416,208,0.012488,
417,139,0.012361,
418,209,0.014170,
419,1,0.345350,
420,210,0.013107,
421,1,0.352795,
422,211,0.013259,
423,141,0.011337,
424,212,0.012258,
425,85,0.010572,
426,213,0.013723,
427,61,0.011922,
428,214,0.013113,
429,143,0.011634,
430,215,0.014316,
431,1,0.373675,
432,216,0.012434,
433,1,0.376180,
434,217,0.013557,
435,145,0.012557,
436,218,0.014250,
437,1,0.388001,
438,219,0.013804,
439,1,0.418555,
440,220,0.013390,
441,147,0.012012,
442,221,0.014079,
443,1,0.413451,
444,222,0.014791,
445,89,0.012440,
446,223,0.015311,
447,149,0.012446,
448,224,0.014013,
449,1,0.425190,
450,225,0.014556,
451,1,0.427002,
452,226,0.014567,
453,151,0.012782,
454,227,0.018989,
455,91,0.013497,
456,228,0.014443,
457,1,0.444284,
458,229,0.015170,
459,153,0.012969,
460,230,0.015294,
461,1,0.469443,
462,231,0.014973,
463,1,0.470286,
464,232,0.014392,
465,155,0.013644,
466,233,0.015424,
467,1,0.479825,
468,234,0.015343,
469,67,0.015962,
470,235,0.016096,
471,157,0.014816,
472,236,0.015363,
473,1,0.505002,
474,237,0.019576,
475,95,0.014752,
476,238,0.015929,
477,159,0.014843,
478,239,0.016110,
