Static
1,1,0.000010,
2,1,0.000006,
3,1,0.000006,
4,2,0.000047,
5,1,0.000008,
6,3,0.000093,
7,1,0.000008,
8,4,0.000102,
9,3,0.000077,
10,5,0.000128,
11,1,0.000016,
12,6,0.000169,
13,1,0.000015,
14,7,0.000185,
15,5,0.000157,
16,8,0.000266,
17,1,0.000030,
18,9,0.000238,
19,1,0.000038,
20,10,0.000263,
21,7,0.000215,
22,11,0.000303,
23,1,0.000056,
24,12,0.000337,
25,5,0.000149,
26,13,0.000405,
27,9,0.000255,
28,14,0.000374,
29,1,0.000112,
30,15,0.000443,
31,1,0.000118,
32,16,0.000473,
33,11,0.000320,
34,17,0.000558,
35,7,0.000230,
36,18,0.000545,
37,1,0.000210,
38,19,0.000586,
39,13,0.000388,
40,20,0.000608,
41,1,0.000276,
42,21,0.000607,
43,1,0.000313,
44,22,0.000636,
45,15,0.000474,
46,23,0.000734,
47,1,0.000406,
48,24,0.000711,
49,7,0.000287,
50,25,0.000747,
51,17,0.000545,
52,26,0.000751,
53,1,0.000611,
54,27,0.000805,
55,11,0.000409,
56,28,0.000854,
57,19,0.000716,
58,29,0.000914,
59,1,0.000816,
60,30,0.001012,
61,1,0.000897,
62,31,0.000930,
63,21,0.000674,
64,32,0.000934,
65,13,0.000497,
66,33,0.001090,
67,1,0.001169,
68,34,0.001012,
69,23,0.000759,
70,35,0.001101,
71,1,0.001379,
72,36,0.001103,
73,1,0.001574,
74,37,0.001161,
75,25,0.000826,
76,38,0.001163,
77,11,0.000549,
78,39,0.001235,
79,1,0.001892,
80,40,0.001275,
81,27,0.001033,
82,41,0.001343,
83,1,0.002185,
84,42,0.001324,
85,17,0.000745,
86,43,0.001458,
87,29,0.001047,
88,44,0.001579,
89,1,0.002712,
90,45,0.001392,
91,13,0.000676,
92,46,0.001441,
93,31,0.001055,
94,47,0.001860,
95,19,0.000832,
96,48,0.001722,
97,1,0.003473,
98,49,0.001514,
99,33,0.001187,
100,50,0.001631,
101,1,0.003831,
102,51,0.001856,
103,1,0.004138,
104,52,0.001670,
105,35,0.001208,
106,53,0.002156,
107,1,0.004711,
108,54,0.001791,
109,1,0.004827,
110,55,0.002040,
111,37,0.001360,
112,56,0.002061,
113,1,0.005446,
114,57,0.002025,
115,23,0.001120,
116,58,0.001944,
117,39,0.001703,
118,59,0.002340,
119,17,0.001061,
120,60,0.002237,
121,1,0.006711,
122,61,0.002249,
123,41,0.001530,
124,62,0.002082,
125,25,0.001267,
126,63,0.002558,
127,1,0.007826,
128,64,0.002611,
129,43,0.001636,
130,65,0.002212,
131,1,0.008696,
132,66,0.002250,
133,19,0.001233,
134,67,0.002168,
