Dynamic
1,1,0.000009,
2,1,0.000008,
3,1,0.000008,
4,2,0.000043,
5,1,0.000007,
6,3,0.000094,
7,1,0.000008,
8,4,0.000107,
9,3,0.000094,
10,5,0.000165,
11,1,0.000013,
12,6,0.000156,
13,1,0.000017,
14,7,0.000184,
15,5,0.000126,
16,8,0.000210,
17,1,0.000028,
18,9,0.000247,
19,1,0.000042,
20,10,0.000280,
21,7,0.000197,
22,11,0.000302,
23,1,0.000055,
24,12,0.000393,
25,5,0.000152,
26,13,0.000382,
27,9,0.000275,
28,14,0.000410,
29,1,0.000101,
30,15,0.000727,
31,1,0.000122,
32,16,0.000493,
33,11,0.000337,
34,17,0.000518,
35,7,0.000271,
36,18,0.000532,
37,1,0.000223,
38,19,0.000589,
39,13,0.000377,
40,20,0.000731,
41,1,0.000344,
42,21,0.000605,
43,1,0.000327,
44,22,0.000669,
45,15,0.000455,
46,23,0.000966,
47,1,0.000396,
48,24,0.000724,
49,7,0.000269,
50,25,0.000736,
51,17,0.000563,
52,26,0.000811,
53,1,0.000606,
54,27,0.000827,
55,11,0.000401,
56,28,0.000908,
57,19,0.000589,
58,29,0.000871,
59,1,0.000788,
60,30,0.000907,
61,1,0.000893,
62,31,0.000914,
63,21,0.000696,
64,32,0.001053,
65,13,0.000504,
66,33,0.001045,
67,1,0.001176,
68,34,0.001012,
69,23,0.000779,
70,35,0.001085,
71,1,0.001432,
72,36,0.001150,
73,1,0.001549,
74,37,0.001217,
75,25,0.000863,
76,38,0.001214,
77,11,0.000526,
78,39,0.001261,
79,1,0.001882,
80,40,0.001369,
81,27,0.000973,
82,41,0.001386,
83,1,0.002170,
84,42,0.001350,
85,17,0.000684,
86,43,0.001403,
87,29,0.000974,
88,44,0.001490,
89,1,0.002671,
90,45,0.001541,
91,13,0.000688,
92,46,0.001436,
93,31,0.001093,
94,47,0.001536,
95,19,0.000791,
96,48,0.001631,
97,1,0.003443,
98,49,0.001773,
99,33,0.001134,
100,50,0.001633,
101,1,0.003790,
102,51,0.001867,
103,1,0.004235,
104,52,0.001662,
105,35,0.001220,
106,53,0.001696,
107,1,0.005086,
108,54,0.002104,
109,1,0.004943,
110,55,0.002388,
111,37,0.001408,
112,56,0.002075,
113,1,0.005524,
114,57,0.002293,
115,23,0.001204,
116,58,0.002397,
117,39,0.001691,
118,59,0.002398,
119,17,0.001137,
120,60,0.002573,
121,1,0.006866,
122,61,0.002125,
123,41,0.001529,
124,62,0.002453,
125,25,0.001220,
126,63,0.002507,
127,1,0.007707,
128,64,0.002623,
129,43,0.001850,
130,65,0.002766,
131,1,0.008397,
132,66,0.002215,
133,19,0.001431,
134,67,0.002414,
135,45,0.001770,
136,68,0.002306,
137,1,0.009787,
138,69,0.002748,
139,1,0.010058,
140,70,0.002524,
141,47,0.001911,
142,71,0.002393,
143,1,0.010823,
144,72,0.002943,
145,29,0.001474,
146,73,0.002766,
147,49,0.001919,
148,74,0.002565,
149,1,0.012475,
150,75,0.002586,
151,1,0.012821,
152,76,0.002655,
153,51,0.001988,
154,77,0.003219,
155,31,0.001881,
156,78,0.002770,
157,1,0.014565,
158,79,0.002986,
159,53,0.002470,
160,80,0.003104,
161,23,0.002046,
162,81,0.002947,
163,1,0.017197,
164,82,0.002893,
165,55,0.002493,
166,83,0.003821,
167,1,0.017912,
168,84,0.003548,
169,1,0.019373,
170,85,0.003315,
171,57,0.002426,
172,86,0.003198,
173,1,0.020418,
174,87,0.003176,
175,35,0.002136,
176,88,0.003851,
177,59,0.002523,
178,89,0.003453,
179,1,0.022545,
180,90,0.003389,
181,1,0.023829,
182,91,0.003777,
183,61,0.002863,
184,92,0.003529,
185,37,0.002302,
186,93,0.004053,
187,1,0.026613,
188,94,0.003504,
189,63,0.003536,
190,95,0.004212,
191,1,0.033143,
192,96,0.003906,
193,1,0.029623,
194,97,0.004140,
195,65,0.003039,
196,98,0.004273,
197,1,0.033104,
198,99,0.004014,
199,1,0.033115,
200,100,0.003791,
201,67,0.003025,
202,101,0.004895,
203,29,0.002643,
204,102,0.004565,
205,41,0.002628,
206,103,0.004677,
207,69,0.003151,
208,104,0.003929,
209,1,0.038647,
210,105,0.004252,
211,1,0.040157,
212,106,0.004030,
213,71,0.003627,
214,107,0.005120,
215,43,0.003149,
216,108,0.004713,
217,31,0.003106,
218,109,0.004532,
219,73,0.003863,
220,110,0.004720,
221,1,0.046635,
222,111,0.004650,
223,1,0.048349,
224,112,0.004444,
225,75,0.004194,
226,113,0.005095,
227,1,0.050994,
228,114,0.004553,
229,1,0.051909,
230,115,0.004679,
231,77,0.003861,
232,116,0.005458,
233,1,0.058988,
234,117,0.004650,
235,47,0.003520,
236,118,0.005821,
237,79,0.003868,
238,119,0.005038,
239,1,0.062156,
240,120,0.005486,
241,1,0.063754,
242,121,0.004988,
243,81,0.004302,
244,122,0.005326,
245,49,0.003509,
246,123,0.005323,
247,1,0.066576,
248,124,0.005111,
249,83,0.004325,
250,125,0.005348,
251,1,0.068568,
252,126,0.005122,
253,1,0.070568,
254,127,0.005750,
255,85,0.005257,
256,128,0.006537,
257,1,0.073770,
258,129,0.005462,
259,37,0.004246,
260,130,0.005817,
261,87,0.005306,
262,131,0.005455,
263,1,0.077623,
264,132,0.005442,
265,53,0.004320,
266,133,0.005772,
267,89,0.006040,
268,134,0.006781,
269,1,0.084884,
270,135,0.005695,
271,1,0.088386,
272,136,0.005593,
273,91,0.005479,
274,137,0.006085,
275,55,0.004305,
276,138,0.006324,
277,1,0.091786,
278,139,0.005777,
279,93,0.005207,
280,140,0.006191,
281,1,0.096514,
282,141,0.005897,
283,1,0.099066,
284,142,0.006228,
285,95,0.005318,
286,143,0.007240,
287,41,0.005027,
288,144,0.007098,
289,1,0.107315,
290,145,0.006278,
291,97,0.006303,
292,146,0.010807,
293,1,0.112793,
294,147,0.007531,
295,59,0.005165,
296,148,0.007428,
297,99,0.006330,
298,149,0.007734,
299,1,0.117454,
300,150,0.006534,
301,43,0.005808,
302,151,0.007875,
303,101,0.006212,
304,152,0.007349,
305,61,0.005831,
306,153,0.007513,
307,1,0.130710,
308,154,0.008005,
309,103,0.007122,
310,155,0.007242,
311,1,0.135035,
312,156,0.006901,
313,1,0.138553,
314,157,0.007223,
