2,0.000026,
3,0.000024,
4,0.000018,
5,0.000033,
6,0.000021,
7,0.000050,
8,0.000017,
9,0.000023,
10,0.000019,
11,0.000136,
12,0.000019,
13,0.000210,
14,0.000025,
15,0.000024,
16,0.000025,
17,0.000448,
18,0.000027,
19,0.000615,
20,0.000028,
21,0.000049,
22,0.000026,
23,0.001074,
24,0.000028,
25,0.000048,
26,0.000031,
27,0.000040,
28,0.000034,
29,0.002156,
30,0.000040,
31,0.002620,
32,0.000043,
33,0.000053,
34,0.000057,
35,0.000073,
36,0.000050,
37,0.004516,
38,0.000068,
39,0.000100,
40,0.000065,
41,0.006084,
42,0.000077,
43,0.006950,
44,0.000082,
45,0.000094,
46,0.000090,
47,0.009131,
48,0.000100,
49,0.000154,
50,0.000102,
51,0.000114,
52,0.000107,
53,0.013417,
54,0.000125,
55,0.000153,
56,0.000126,
57,0.000144,
58,0.000139,
59,0.018035,
60,0.000149,
61,0.019667,
62,0.000165,
63,0.000175,
64,0.000174,
65,0.000209,
66,0.000189,
67,0.026124,
68,0.000202,
69,0.000226,
70,0.000220,
71,0.031277,
72,0.000230,
73,0.033992,
74,0.000274,
75,0.000264,
76,0.000263,
77,0.000357,
78,0.000287,
79,0.043067,
80,0.000297,
81,0.000322,
82,0.000318,
83,0.050238,
84,0.000351,
85,0.000388,
86,0.000365,
87,0.000394,
88,0.000477,
89,0.061012,
90,0.000486,
91,0.000511,
92,0.000502,
93,0.000473,
94,0.000541,
95,0.000529,
96,0.000563,
97,0.079927,
98,0.000616,
99,0.000531,
100,0.000633,
101,0.090541,
102,0.000667,
103,0.095072,
104,0.000682,
105,0.000648,
106,0.000725,
107,0.106841,
108,0.000784,
109,0.113255,
110,0.000852,
111,0.000735,
112,0.000543,
113,0.131257,
114,0.000612,
115,0.000872,
116,0.000578,
117,0.000838,
118,0.000633,
119,0.000982,
120,0.000620,
121,0.153503,
122,0.000753,
123,0.000943,
124,0.000680,
125,0.001067,
126,0.000792,
127,0.185431,
128,0.000806,
129,0.001092,
130,0.000852,
131,0.197071,
132,0.000864,
133,0.001317,
134,0.000977,
135,0.001400,
136,0.000914,
137,0.225611,
138,0.001024,
139,0.234405,
140,0.001006,
141,0.001585,
142,0.001133,
143,0.256042,
144,0.001100,
145,0.001605,
146,0.001233,
147,0.001736,
148,0.001189,
149,0.287650,
150,0.001381,
151,0.300415,
152,0.001303,
153,0.001994,
154,0.001429,
155,0.001894,
156,0.001407,
157,0.339220,
158,0.001581,
159,0.002160,
160,0.001467,
161,0.002210,
162,0.001785,
163,0.396034,
164,0.001634,
165,0.002408,
166,0.001891,
167,0.407742,
168,0.001719,
169,0.418253,
170,0.002986,
171,0.001622,
172,0.001859,
173,0.455855,
174,0.002274,
175,0.002720,
176,0.001998,
177,0.001851,
178,0.002256,
179,0.499321,
180,0.002229,
181,0.531524,
182,0.002508,
183,0.002072,
184,0.002322,
185,0.003031,
186,0.002629,
187,0.587727,
188,0.002518,
189,0.002241,
190,0.002820,
191,0.608947,
192,0.002702,
193,0.632875,
194,0.003102,
195,0.002512,
196,0.002838,
197,0.671918,
198,0.003388,
199,0.683917,
200,0.003173,
201,0.002788,
202,0.003789,
203,0.004368,
204,0.003235,
205,0.004110,
206,0.003685,
207,0.003070,
208,0.003474,
209,0.808804,
210,0.003907,
211,0.833709,
212,0.003759,
213,0.003451,
214,0.004131,
215,0.004748,
216,0.003943,
217,0.005008,
218,0.004357,
219,0.003668,
220,0.004213,
221,0.953224,
222,0.004617,
223,0.969102,
224,0.003149,
225,0.004084,
226,0.003271,
227,1.027489,
228,0.003431,
229,1.051584,
230,0.003614,
231,0.004373,
232,0.003500,
233,1.107129,
234,0.003846,
235,0.006826,
236,0.003713,
237,0.004869,
238,0.004022,
239,1.197179,
240,0.003925,
241,1.235369,
242,0.004220,
243,0.005324,
244,0.004614,
245,0.007385,
246,0.004423,
247,1.324242,
248,0.004350,
249,0.006010,
250,0.004714,
251,1.394197,
252,0.004490,
253,1.420848,
254,0.005142,
255,0.006172,
256,0.004759,
257,1.488060,
258,0.005300,
259,0.008087,
260,0.005111,
261,0.006661,
262,0.005568,
263,1.578536,
264,0.005276,
265,0.010724,
266,0.005950,
267,0.007108,
268,0.007247,
269,1.707140,
270,0.006212,
271,1.732452,
272,0.005763,
273,0.007729,
274,0.006570,
275,0.010573,
276,0.006058,
277,1.860583,
278,0.007017,
279,0.008274,
280,0.006297,
281,1.946469,
282,0.007152,
283,2.001181,
284,0.006584,
285,0.008939,
286,0.007600,
287,0.010829,
288,0.006899,
289,2.107487,
290,0.007995,
291,0.010182,
292,0.007323,
293,2.212719,
294,0.008379,
295,0.007741,
296,0.007579,
297,0.010209,
298,0.008851,
299,2.355714,
300,0.008037,
301,0.012639,
302,0.009171,
303,0.010687,
304,0.008247,
305,0.008421,
306,0.009482,
307,2.511656,
308,0.008721,
309,0.011475,
310,0.015599,
311,2.637133,
312,0.009192,
313,2.656388,
314,0.010417,
315,0.012378,
316,0.010070,
317,2.801586,
318,0.010848,
319,3.239518,
320,0.009951,
321,0.013070,
322,0.011255,
323,2.944381,
324,0.010330,
325,0.018157,
326,0.011793,
327,0.014007,
328,0.010775,
329,0.018234,
330,0.012358,
331,3.186541,
332,0.012799,
333,0.014525,
334,0.012703,
335,0.011667,
336,0.009397,
337,3.339999,
338,0.010046,
339,0.010012,
340,0.009861,
341,3.481103,
342,0.010339,
343,0.019828,
344,0.010486,
345,0.011013,
346,0.010849,
347,3.665415,
348,0.010645,
349,3.751447,
350,0.011924,
351,0.011530,
352,0.011372,
353,3.874112,
354,0.011668,
355,0.014275,
356,0.011460,
357,0.012225,
358,0.012266,
359,4.068291,
360,0.011684,
361,4.181033,
362,0.012657,
363,0.012871,
364,0.012157,
365,0.015481,
366,0.013029,
367,4.353940,
368,0.012630,
369,0.013860,
370,0.013651,
371,0.024721,
372,0.012878,
373,4.567784,
374,0.014179,
375,0.014613,
376,0.013365,
377,4.692782,
378,0.014811,
379,4.773701,
380,0.013991,
381,0.015535,
382,0.015448,
383,4.942522,
384,0.014512,
385,0.018960,
386,0.016305,
387,0.016238,
388,0.014822,
389,5.137340,
390,0.016937,
391,5.288467,
392,0.015349,
393,0.017305,
394,0.017125,
395,0.020680,
396,0.015780,
397,5.485771,
398,0.017858,
399,0.018155,
400,0.016298,
401,5.697705,
402,0.018344,
403,5.690221,
404,0.017153,
405,0.019205,
406,0.019230,
407,5.939592,
408,0.017952,
409,5.949304,
410,0.019972,
411,0.020559,
412,0.018125,
413,0.019753,
414,0.020665,
415,0.025208,
416,0.018737,
417,0.021864,
418,0.021172,
419,6.444383,
420,0.019839,
421,6.560326,
422,0.022415,
423,0.022292,
424,0.019999,
425,0.026209,
426,0.023119,
427,0.022157,
428,0.020719,
429,0.023452,
430,0.023766,
431,7.054594,
432,0.021309,
433,7.170805,
